Date,GM_AC,F_AC,MRK_AC,PFE_AC,MSFT_AC,,,,,,
2-Jun-98,42.87,23.14,42.93,29.86,18.52,,,,,,
3-Jun-98,44.12,22.58,42.14,29.72,18.26,,,,,,
4-Jun-98,44.3,22.38,43.31,30.91,18.64,,,,,,
5-Jun-98,44.19,22.43,44.76,31.31,18.68,,,,,,
8-Jun-98,43.46,22.63,45.48,31.33,18.56,,,,,,
9-Jun-98,42.98,22.38,46.05,32.48,18.86,,,,,,
10-Jun-98,42.69,22.15,47.21,31.67,18.63,,,,,,
11-Jun-98,41.26,21.39,47.36,30.93,18.48,,,,,,
12-Jun-98,41.03,21.21,47.33,31.58,18.58,,,,,,
15-Jun-98,40.15,20.98,46.42,31.2,18.62,,,,,,
16-Jun-98,40.45,21.11,47.4,31.7,19.47,,,,,,
17-Jun-98,40.96,21.99,47.82,32.43,19.73,,,,,,
18-Jun-98,40.85,22.12,48.25,33.04,19.75,,,,,,
19-Jun-98,39.64,22.35,47.49,32.21,20.51,,,,,,
22-Jun-98,39.97,22.68,47.1,32.21,20.76,,,,,,
23-Jun-98,39.93,23.19,47.66,31.81,21.83,,,,,,
24-Jun-98,39.82,23.36,49.13,31.79,22.73,,,,,,
25-Jun-98,39.86,23.59,48.9,31.92,22,,,,,,
26-Jun-98,39.27,23.77,49.2,32.34,22.62,,,,,,
29-Jun-98,40.08,23.62,49.7,31.76,23.27,,,,,,
30-Jun-98,39.24,23.95,50.07,31.4,23.48,,,,,,
1-Jul-98,40.23,23.7,49.85,30.96,23.69,,,,,,
2-Jul-98,40.45,23.49,49.7,31.05,23.23,,,,,,
6-Jul-98,41.62,24.25,50.49,31.63,23.35,,,,,,
7-Jul-98,41,23.85,49.93,32.1,23.38,,,,,,
8-Jul-98,42.98,24.13,50.02,32.79,23.8,,,,,,
9-Jul-98,41.81,23.95,49.39,33.51,24.05,,,,,,
10-Jul-98,41.81,23.49,49.6,34.03,24.52,,,,,,
13-Jul-98,40.45,24.13,50.49,34.29,25.47,,,,,,
14-Jul-98,40.89,24.56,51.43,34.23,25.24,,,,,,
15-Jul-98,41,24.15,51.15,33.51,25.43,,,,,,
16-Jul-98,41.18,24.25,51.8,34.03,25.43,,,,,,
17-Jul-98,41.03,23.9,51.66,33.44,25.55,,,,,,
20-Jul-98,40.59,23.44,51.8,34.07,25.35,,,,,,
21-Jul-98,40.85,23.74,48.13,32.97,24.44,,,,,,
22-Jul-98,42.21,24.38,46.84,33.62,25.29,,,,,,
23-Jul-98,41.37,23.7,46.21,32.19,24.48,,,,,,
24-Jul-98,41.73,23.39,47.07,32.79,24.65,,,,,,
27-Jul-98,42.94,23.97,46.82,33,25.29,,,,,,
28-Jul-98,43.6,24.07,46.61,32.24,24.32,,,,,,
29-Jul-98,43.53,23.56,46.16,31.52,23.98,,,,,,
30-Jul-98,42.98,24.83,47.24,32.39,24.57,,,,,,
31-Jul-98,42.47,23.3,46.26,31.72,23.82,,,,,,
3-Aug-98,41.77,23.2,45.48,31.69,23.49,,,,,,
4-Aug-98,40.82,21.95,44.59,30.26,22.64,,,,,,
5-Aug-98,40.15,22.18,45.34,30.64,22.6,,,,,,
6-Aug-98,41.26,21.89,45.76,30.53,23.15,,,,,,
7-Aug-98,41.73,21.31,46.37,29.95,22.93,,,,,,
10-Aug-98,41.73,21.26,47.21,30.17,22.62,,,,,,
11-Aug-98,40.81,20.72,46.42,30.08,22.41,,,,,,
12-Aug-98,41.18,21.11,46.89,29.46,22.76,,,,,,
13-Aug-98,40.84,20.87,47.45,29.52,22.52,,,,,,
14-Aug-98,40.1,19.98,47.68,29.28,22.58,,,,,,
17-Aug-98,40.22,19.62,49.13,30.28,23.25,,,,,,
18-Aug-98,40.66,20.52,49.23,31.11,24.1,,,,,,
19-Aug-98,40.55,20.85,49.02,31.54,23.95,,,,,,
20-Aug-98,39.33,19.98,48.18,30.59,24.38,,,,,,
21-Aug-98,38.51,19.65,48.29,30.69,23.96,,,,,,
24-Aug-98,37.63,20.34,49.18,30.49,23.91,,,,,,
25-Aug-98,38.15,20.05,49.98,30.82,24.44,,,,,,
26-Aug-98,37.78,19.78,49.93,31.26,24.38,,,,,,
27-Aug-98,35.93,19.01,48.34,30.06,23.67,,,,,,
28-Aug-98,36.11,19.49,47.68,29.41,22.8,,,,,,
31-Aug-98,34.38,18.24,43.4,26.91,20.78,,,,,,
1-Sep-98,34.89,18.65,45.86,28,21.93,,,,,,
2-Sep-98,34.93,18.24,45.12,28.96,21.78,,,,,,
3-Sep-98,33.82,17.37,46.44,28.9,21.5,,,,,,
4-Sep-98,33.3,17.12,45.92,27.6,20.93,,,,,,
8-Sep-98,34.75,17.99,47.19,29.14,22.09,,,,,,
9-Sep-98,34.04,18.78,47.54,28.42,22.15,,,,,,
10-Sep-98,32.82,17.68,46.55,27.31,21.83,,,,,,
11-Sep-98,33.38,17.7,48.13,29.12,22.58,,,,,,
14-Sep-98,35.15,18.93,49.63,29.88,22.96,,,,,,
15-Sep-98,34.82,19.31,50.95,29.68,23.46,,,,,,
16-Sep-98,34.78,19.11,50.86,29.37,23.44,,,,,,
17-Sep-98,33.97,18.5,50.31,28.61,22.73,,,,,,
18-Sep-98,33.75,18.37,50.55,28.11,22.83,,,,,,
21-Sep-98,33.68,18.75,51,28.31,23.37,,,,,,
22-Sep-98,33.71,18.73,51.37,29.36,23.65,,,,,,
23-Sep-98,34.75,19.85,52.1,30.82,24.61,,,,,,
24-Sep-98,33.86,19.47,51.56,31.09,23.86,,,,,,
25-Sep-98,34.6,19.67,49.45,30.88,24.49,,,,,,
28-Sep-98,35.19,20.11,48.41,30.69,24.11,,,,,,
29-Sep-98,34.3,20.08,49.61,30.91,24.45,,,,,,
30-Sep-98,32.46,19.21,48.72,30.6,23.84,,,,,,
1-Oct-98,32.05,18.04,47,28.83,22.54,,,,,,
2-Oct-98,32.53,17.63,48.04,28.69,22.56,,,,,,
5-Oct-98,31.79,16.25,48.41,27.42,21.92,,,,,,
6-Oct-98,30.31,16.61,47.99,25.86,21.15,,,,,,
7-Oct-98,30.39,16.84,47.31,26.23,20.39,,,,,,
8-Oct-98,29.72,16.81,47.75,25.97,19.75,,,,,,
9-Oct-98,30.09,18.09,48.9,26.91,20.98,,,,,,
12-Oct-98,30.72,18.6,49.31,26.91,21.61,,,,,,
13-Oct-98,30.2,18.01,49.16,25.32,20.89,,,,,,
14-Oct-98,30.87,18.73,48.65,27.78,21.7,,,,,,
15-Oct-98,33.16,19.93,50.1,28.29,22.84,,,,,,
16-Oct-98,34.86,20.77,51.14,28.49,22.76,,,,,,
19-Oct-98,35.34,20.7,50.29,28.23,22.3,,,,,,
20-Oct-98,36.45,20.7,49.12,27.98,21.72,,,,,,
21-Oct-98,36.04,20.41,50.1,28.36,23.06,,,,,,
22-Oct-98,36.37,20.44,50.17,29.16,23.83,,,,,,
23-Oct-98,35.67,20.41,49.09,29.95,23.04,,,,,,
26-Oct-98,35.93,20.54,49.49,30.6,23.19,,,,,,
27-Oct-98,36.63,20.75,49.54,30.77,22.84,,,,,,
28-Oct-98,36.93,21.04,49.63,30.59,22.9,,,,,,
29-Oct-98,36.19,21.2,51.11,31.18,23.1,,,,,,
30-Oct-98,37.37,22.38,50.78,31.06,22.93,,,,,,
2-Nov-98,38.56,22.46,52.08,31.4,22.92,,,,,,
3-Nov-98,38.29,21.97,52.48,31.62,22.79,,,,,,
4-Nov-98,39.63,22.28,52.01,30.73,22.85,,,,,,
5-Nov-98,39.48,22.12,53.37,31.13,23.04,,,,,,
6-Nov-98,39.66,22.25,54.5,31.56,23.68,,,,,,
9-Nov-98,39.33,21.86,54.73,31.4,23.98,,,,,,
10-Nov-98,40.07,22.25,55.2,31.49,24.28,,,,,,
11-Nov-98,40.41,22.23,54.15,30.75,24.06,,,,,,
12-Nov-98,39.92,21.45,54.66,30.24,23.56,,,,,,
13-Nov-98,41.86,22.02,54.76,30.62,23.83,,,,,,
16-Nov-98,43.39,22.54,55.39,31.54,23.57,,,,,,
17-Nov-98,43.57,22.61,55.42,31.74,24.23,,,,,,
18-Nov-98,43.31,22.64,56.17,32.25,23.77,,,,,,
19-Nov-98,43.24,22.43,56.52,32.05,24.21,,,,,,
20-Nov-98,42.83,22.85,56.97,32.43,24.61,,,,,,
23-Nov-98,43.72,23,58.66,33.66,25.82,,,,,,
24-Nov-98,43.42,22.79,59.65,33.08,26.36,,,,,,
25-Nov-98,42.87,22.61,59.6,33.12,26.92,,,,,,
27-Nov-98,42.57,22.74,59.74,33.05,27.74,,,,,,
30-Nov-98,41.63,22.71,58.33,32.45,26.43,,,,,,
1-Dec-98,42.75,23.98,59.03,32.18,28.05,,,,,,
2-Dec-98,41.93,23.28,59.76,32.78,27.46,,,,,,
3-Dec-98,40.52,22.74,58.44,31.96,26.45,,,,,,
4-Dec-98,41.41,23.26,59.48,32.6,27.59,,,,,,
7-Dec-98,41.41,23.31,59.5,33.16,28.93,,,,,,
8-Dec-98,41.23,22.66,59.88,33.68,28.42,,,,,,
9-Dec-98,41.15,22.61,57.33,33.66,28.95,,,,,,
10-Dec-98,41.15,22.3,55.18,33.05,28.5,,,,,,
11-Dec-98,41.04,22.64,54.92,33.3,29.03,,,,,,
14-Dec-98,39.18,21.61,54.92,32.36,27.72,,,,,,
15-Dec-98,40.04,22.43,55.04,33.34,28.57,,,,,,
16-Dec-98,41.71,22.95,55.75,33.56,28.97,,,,,,
17-Dec-98,42.9,23.51,55.82,33.88,29.11,,,,,,
18-Dec-98,42.6,23.46,54.52,33.63,29.85,,,,,,
21-Dec-98,43.91,22.85,54.36,33.36,30.42,,,,,,
22-Dec-98,44.02,23.05,55.61,33.97,29.99,,,,,,
23-Dec-98,43.2,24.08,56.46,34.9,31.1,,,,,,
24-Dec-98,43.76,24.29,56.15,34.61,30.71,,,,,,
28-Dec-98,43.24,24.57,55.84,34.63,30.84,,,,,,
29-Dec-98,43.8,24.44,57,36.13,30.44,,,,,,
30-Dec-98,43.46,23.98,56.15,36.56,30.11,,,,,,
31-Dec-98,42.64,24.21,55.65,36.24,30.04,,,,,,
4-Jan-99,42.23,23.82,56.5,35.8,30.54,,,,,,
5-Jan-99,44.46,24.54,56.88,35.91,31.74,,,,,,
6-Jan-99,46.51,25.47,57.99,36.62,32.76,,,,,,
7-Jan-99,46.22,25.5,57.47,36.11,32.6,,,,,,
8-Jan-99,47.71,26.81,58.03,35.44,32.47,,,,,,
11-Jan-99,51.28,26.61,56.86,34.14,31.95,,,,,,
12-Jan-99,49.46,25.94,55.82,32.96,30.8,,,,,,
13-Jan-99,48.68,25.32,55.61,33.83,31.15,,,,,,
14-Jan-99,48.27,24.91,54.62,32.9,30.71,,,,,,
15-Jan-99,49.64,25.58,55.51,33.61,32.44,,,,,,
19-Jan-99,52.44,26.38,55.75,33.59,33.71,,,,,,
20-Jan-99,53,26.69,56.17,34.7,35.23,,,,,,
21-Jan-99,53.59,25.6,55.2,33.77,34.29,,,,,,
22-Jan-99,54.08,25.11,52.45,33.56,33.85,,,,,,
25-Jan-99,53.48,25.16,51.88,34.06,35.07,,,,,,
26-Jan-99,54.37,25.5,54.33,34.82,37.16,,,,,,
27-Jan-99,55.64,25.07,54.24,35.35,36.53,,,,,,
28-Jan-99,54.86,25.98,53.74,36.98,37.69,,,,,,
29-Jan-99,53.48,25.54,55.37,37.29,37.91,,,,,,
1-Feb-99,55.64,25.25,55.44,38.48,37.46,,,,,,
2-Feb-99,53.58,24.52,56.71,38.47,36.31,,,,,,
3-Feb-99,53.58,25.09,56.55,38.77,36.14,,,,,,
4-Feb-99,52.16,24.03,56.69,38.14,34.46,,,,,,
5-Feb-99,51.48,23.79,56.36,37.94,34.66,,,,,,
8-Feb-99,51.48,24.39,56.55,38.09,35.8,,,,,,
9-Feb-99,50.74,23.9,54.85,36.31,34.67,,,,,,
10-Feb-99,50.77,24.44,55.18,36.81,34.8,,,,,,
11-Feb-99,51.37,24.99,56.88,38.48,35.26,,,,,,
12-Feb-99,50.21,24.06,56.78,37.79,34.17,,,,,,
16-Feb-99,49.76,23.87,58.08,37.99,33.85,,,,,,
17-Feb-99,49.46,24.58,57.49,37.75,32.49,,,,,,
18-Feb-99,51.26,24.96,58.76,38.08,31.57,,,,,,
19-Feb-99,51.19,24.44,59.61,37.26,32.01,,,,,,
22-Feb-99,52.42,25.12,61.69,38.62,32.24,,,,,,
23-Feb-99,51.26,24.63,61.17,38.88,33.67,,,,,,
24-Feb-99,50.92,24.73,59.99,38.48,33.12,,,,,,
25-Feb-99,50.1,24.75,60.98,38.01,33.25,,,,,,
26-Feb-99,49.46,24.65,61.5,38.32,32.52,,,,,,
1-Mar-99,49.8,24.26,60.18,38.66,32.87,,,,,,
2-Mar-99,49.54,23.74,59.95,38.62,32.18,,,,,,
3-Mar-99,49.65,23.61,59.39,38.21,32.41,,,,,,
4-Mar-99,51.37,24.26,60.91,38.59,32.98,,,,,,
5-Mar-99,53.09,24.99,62.66,39.66,33.56,,,,,,
8-Mar-99,52.49,24.96,62.8,40.53,34.44,,,,,,
9-Mar-99,52.98,24,62.94,40.26,35.05,,,,,,
10-Mar-99,52.64,23.64,62.7,40.55,34.96,,,,,,
11-Mar-99,53.73,24.08,62.7,40.84,34.97,,,,,,
12-Mar-99,53.32,24.08,63.51,40.77,34.7,,,,,,
15-Mar-99,53.65,24.31,63.79,40.89,35.93,,,,,,
16-Mar-99,53.39,24.08,65.02,41.24,36.62,,,,,,
17-Mar-99,53.28,23.85,63.6,40.73,36.21,,,,,,
18-Mar-99,53.62,24.23,65.12,41.53,37.36,,,,,,
19-Mar-99,53.8,24.34,65.12,40.88,37.08,,,,,,
22-Mar-99,54.07,24.63,65.4,41.55,37.44,,,,,,
23-Mar-99,51.26,23.64,62.85,40.44,36.08,,,,,,
24-Mar-99,51.29,23.35,62.37,40.11,37.1,,,,,,
25-Mar-99,52.23,24.26,62.51,40,38.98,,,,,,
26-Mar-99,52.68,23.67,60.86,39.21,38.59,,,,,,
29-Mar-99,52.42,23.74,61.9,40.95,40.02,,,,,,
30-Mar-99,52.34,23.54,62.28,41.29,40.29,,,,,,
31-Mar-99,52.12,23.56,60.67,40.29,38.83,,,,,,
1-Apr-99,51.19,23.48,60.53,40.53,40.16,,,,,,
5-Apr-99,52.46,24.23,59.2,41.35,41.13,,,,,,
6-Apr-99,54.55,24.21,59.11,40.71,40.75,,,,,,
7-Apr-99,51.93,25.25,60.72,40.51,40.43,,,,,,
8-Apr-99,52.64,25.3,61.8,41.37,40.97,,,,,,
9-Apr-99,51.29,25.17,63.04,42.4,40.83,,,,,,
12-Apr-99,52.79,25.56,64.36,43.6,40.29,,,,,,
13-Apr-99,54.18,26.26,62.94,43.36,39.05,,,,,,
14-Apr-99,53.77,26.08,59.44,42,37.2,,,,,,
15-Apr-99,51.86,26.1,58.58,37.75,38.5,,,,,,
16-Apr-99,52.68,26.96,58.77,36.9,37.53,,,,,,
19-Apr-99,53.92,27.01,55.37,34.25,35.09,,,,,,
20-Apr-99,52.23,26.55,56.98,34.49,36.01,,,,,,
21-Apr-99,53.35,26.6,57.45,35.83,35.53,,,,,,
22-Apr-99,53.13,26.6,58.96,37.26,36.8,,,,,,
23-Apr-99,53.39,26.5,57.36,36.88,37.26,,,,,,
26-Apr-99,53.24,26.68,56.03,35.94,38.13,,,,,,
27-Apr-99,53.02,26.62,55.7,35.17,36.39,,,,,,
28-Apr-99,52.9,26.65,53.57,34.27,35.58,,,,,,
29-Apr-99,53.92,27.47,53.28,33.67,35.55,,,,,,
30-Apr-99,53.35,26.77,53.28,33.41,35.23,,,,,,
3-May-99,56.16,27.92,53.53,33.82,34.6,,,,,,
4-May-99,53.32,26.84,53.66,33.16,33.82,,,,,,
5-May-99,52.08,26.95,55.13,34.43,34.28,,,,,,
6-May-99,51.14,26.16,56.31,33.75,33.77,,,,,,
7-May-99,51.89,27.16,56.41,34.03,34.25,,,,,,
10-May-99,51.26,26.82,54.61,33.26,34.53,,,,,,
11-May-99,51.67,26.82,54.18,33.32,34.6,,,,,,
12-May-99,53.25,27,54.18,33.68,34.88,,,,,,
13-May-99,51.82,26.58,55.27,34.28,34.28,,,,,,
14-May-99,50.09,25.43,53.95,32.94,33.3,,,,,,
17-May-99,48.39,24.1,54.47,33.35,34.28,,,,,,
18-May-99,48.81,24.41,53.24,33.04,34.09,,,,,,
19-May-99,48.02,24.15,53.38,32.86,34.36,,,,,,
20-May-99,48.28,24.25,54.71,32.81,33.98,,,,,,
21-May-99,50.2,24.38,54,32.08,33.6,,,,,,
24-May-99,50.09,23.5,52.9,30.92,33.47,,,,,,
25-May-99,50.99,23.73,51.68,29.71,33.04,,,,,,
26-May-99,51.14,24.12,50.97,29.39,34.01,,,,,,
27-May-99,49.94,23.47,49.97,30.22,33.95,,,,,,
28-May-99,50.27,23.92,51.2,31.13,34.96,,,,,,
1-Jun-99,51.5,24.07,51.58,30.95,34.01,,,,,,
2-Jun-99,51.04,23.65,50.74,30.92,33.98,,,,,,
3-Jun-99,50.59,23.71,51.93,31.57,33.09,,,,,,
4-Jun-99,49.81,23.57,53.69,33.5,34.47,,,,,,
7-Jun-99,50.36,23.86,52.69,32.3,34.77,,,,,,
8-Jun-99,49.36,23.44,52.17,32.3,34.39,,,,,,
9-Jun-99,46.99,23.13,53.12,30.53,35.66,,,,,,
10-Jun-99,47.13,23.02,51.59,28.97,34.6,,,,,,
11-Jun-99,46.45,22.76,50.6,28.37,33.85,,,,,,
14-Jun-99,46.04,22.4,50.36,27.68,33.6,,,,,,
15-Jun-99,44.85,22.16,51.4,28.39,33.66,,,,,,
16-Jun-99,46.95,22.94,52.17,28.84,35.09,,,,,,
17-Jun-99,46.72,22.87,52.83,29.23,35.9,,,,,,
18-Jun-99,45.76,23.05,52.45,28.97,36.83,,,,,,
21-Jun-99,46.45,23,52.79,28.37,38.53,,,,,,
22-Jun-99,46.36,22.94,53.02,28.61,37.48,,,,,,
23-Jun-99,45.08,22.14,51.59,28.72,37.26,,,,,,
24-Jun-99,45.99,22.56,52.41,29.5,36.66,,,,,,
25-Jun-99,46.26,22.37,52.36,29.52,36.8,,,,,,
28-Jun-99,46.22,22.24,53.26,29.41,37.58,,,,,,
29-Jun-99,46.72,22.42,54.35,30.51,38.13,,,,,,
30-Jun-99,48.09,23.63,55.97,31.72,39.08,,,,,,
1-Jul-99,49.27,24.51,57.21,32.63,39.51,,,,,,
2-Jul-99,49.99,24.05,57.21,33.72,39.86,,,,,,
6-Jul-99,52.23,24.15,56.21,33.12,38.8,,,,,,
7-Jul-99,51,24.07,56.78,32.95,39.99,,,,,,
8-Jul-99,49.36,23.65,57.25,32.46,40.1,,,,,,
9-Jul-99,48.17,23.44,57.16,32.3,40.4,,,,,,
12-Jul-99,50.05,23.34,57.02,32.63,40.81,,,,,,
13-Jul-99,49.36,22.4,56.73,32.52,40.56,,,,,,
14-Jul-99,49.4,22.16,55.3,32.35,41.13,,,,,,
15-Jul-99,49.59,22.4,55.49,32.9,40.89,,,,,,
16-Jul-99,50.31,22.63,54.07,33.01,43.08,,,,,,
19-Jul-99,49.77,22.58,53.69,32.41,42.62,,,,,,
20-Jul-99,48.45,22.27,52.22,31.21,40.43,,,,,,
21-Jul-99,48.45,22.76,52.22,31.21,41.02,,,,,,
22-Jul-99,47.86,22.58,52.74,30.72,39.45,,,,,,
23-Jul-99,47.81,22.37,52.45,30.33,39.1,,,,,,
26-Jul-99,48.04,22.21,51.93,30.82,37.96,,,,,,
27-Jul-99,48.17,22.35,52.26,30.67,38.48,,,,,,
28-Jul-99,47.9,22.32,52.07,30.77,38.99,,,,,,
29-Jul-99,46.58,21.96,50.74,29.68,37.67,,,,,,
30-Jul-99,44.54,20.48,51.4,29.57,37.18,,,,,,
2-Aug-99,45.08,20.85,51.21,30.17,36.74,,,,,,
3-Aug-99,45.94,21.14,50.93,29.79,36.72,,,,,,
4-Aug-99,45.76,20.75,49.03,29.15,36.8,,,,,,
5-Aug-99,44.44,20.64,48.65,29.36,37.15,,,,,,
6-Aug-99,43.9,20.32,47.37,28.66,36.88,,,,,,
9-Aug-99,45.54,20.27,47.18,29.36,36.31,,,,,,
10-Aug-99,44.66,19.58,47.32,28.71,35.93,,,,,,
11-Aug-99,45.54,20.19,46.33,28.87,36.48,,,,,,
12-Aug-99,44.48,19.95,47.13,29.75,35.42,,,,,,
13-Aug-99,47.14,20.53,48.46,30.19,36.69,,,,,,
16-Aug-99,45.31,20.53,49.27,30.52,36.53,,,,,,
17-Aug-99,46,20.8,49.41,31.11,36.64,,,,,,
18-Aug-99,46.04,21.48,49.27,30.41,36.83,,,,,,
19-Aug-99,46.37,21.27,49.79,30.84,36.31,,,,,,
20-Aug-99,46.37,21.83,51.4,32.32,36.12,,,,,,
23-Aug-99,47.28,21.85,53.26,33.8,37.45,,,,,,
24-Aug-99,47.42,21.59,52.45,34.18,39.94,,,,,,
25-Aug-99,48.38,21.96,53.59,35.33,41.29,,,,,,
26-Aug-99,49.25,21.8,52.31,34.61,40.99,,,,,,
27-Aug-99,48.43,21.8,51.79,33.8,40.4,,,,,,
30-Aug-99,47.69,21.43,51.79,34.02,39.97,,,,,,
31-Aug-99,48.66,22.01,51.08,33.03,40.1,,,,,,
1-Sep-99,49.07,21.91,52.58,33.8,40.02,,,,,,
2-Sep-99,47.83,21.51,52.11,33.25,39.78,,,,,,
3-Sep-99,48.84,22.16,53.83,34.34,41.54,,,,,,
7-Sep-99,48.11,21.56,52.54,34.02,40.83,,,,,,
8-Sep-99,47.6,21.29,52.83,33.74,39.97,,,,,,
9-Sep-99,47.23,21.09,52.83,33.42,40.75,,,,,,
10-Sep-99,47.6,21.43,53.3,32.59,41.16,,,,,,
13-Sep-99,48.01,21.88,53.15,32.59,40.67,,,,,,
14-Sep-99,47.78,21.62,52.35,31.88,41.19,,,,,,
15-Sep-99,46.86,21.01,51.96,31.5,40.13,,,,,,
16-Sep-99,47.88,21.09,53.02,31.72,40.73,,,,,,
17-Sep-99,47.78,21.09,52.44,31.88,41.78,,,,,,
20-Sep-99,47.74,21.09,53.54,31.99,42.27,,,,,,
21-Sep-99,46.5,20.64,52.49,31.55,40.99,,,,,,
22-Sep-99,46.37,21.03,53.35,32.27,41.62,,,,,,
23-Sep-99,46.09,20.77,52.35,31.18,39.51,,,,,,
24-Sep-99,45.58,20.98,50.44,30.41,39.4,,,,,,
27-Sep-99,45.9,21.22,50.35,30.68,39.62,,,,,,
28-Sep-99,45.31,21.09,49.91,30.52,39.91,,,,,,
29-Sep-99,45.95,20.96,49.1,29.86,38.78,,,,,,
30-Sep-99,46.23,21.22,49.48,31.39,39.24,,,,,,
1-Oct-99,45.72,21.38,52.01,32.65,38.98,,,,,,
4-Oct-99,47.14,21.67,52.87,32.93,40.1,,,,,,
5-Oct-99,48.01,21.88,53.54,32.81,39.78,,,,,,
6-Oct-99,48.29,22.38,55.06,34.12,40.59,,,,,,
7-Oct-99,48.19,21.7,54.11,33.8,40.62,,,,,,
8-Oct-99,49.44,22.01,56.31,34.56,41.13,,,,,,
11-Oct-99,49.21,22.38,57.35,34.83,40.86,,,,,,
12-Oct-99,48.47,22.35,56.45,34.46,40.1,,,,,,
13-Oct-99,47.83,22.27,55.35,33.25,39.45,,,,,,
14-Oct-99,47.74,22.41,55.74,32.98,39.29,,,,,,
15-Oct-99,45.63,21.35,53.64,32.27,38.15,,,,,,
18-Oct-99,46.68,21.98,55.12,32.86,38.07,,,,,,
19-Oct-99,46.82,22.3,57.22,34.95,37.39,,,,,,
20-Oct-99,47.83,22.43,57.79,36.31,39.97,,,,,,
21-Oct-99,48.01,22.43,60.03,36.53,40.32,,,,,,
22-Oct-99,48.33,22.75,60.89,36.43,40.16,,,,,,
25-Oct-99,47.78,22.83,59.98,35,40.05,,,,,,
26-Oct-99,47.88,22.8,59.26,32.37,40.02,,,,,,
27-Oct-99,49.02,22.59,59.41,33.69,39.37,,,,,,
28-Oct-99,49.85,23.26,60.6,34.78,38.94,,,,,,
29-Oct-99,51.73,23.39,60.74,34.73,40.1,,,,,,
1-Nov-99,50.49,23.29,60.74,33.69,40.02,,,,,,
2-Nov-99,50.21,23.18,59.6,33.36,40.1,,,,,,
3-Nov-99,50.27,22.91,60.41,33.74,39.86,,,,,,
4-Nov-99,50.86,22.62,60.84,32.59,39.75,,,,,,
5-Nov-99,50.58,22.89,61.36,30.41,39.67,,,,,,
8-Nov-99,51.09,22.86,60.27,30.41,38.97,,,,,,
9-Nov-99,51.23,23.04,59.55,30.69,38.5,,,,,,
10-Nov-99,52.48,22.91,59.22,30.69,37.75,,,,,,
11-Nov-99,51.65,22.7,58.6,31.03,38.83,,,,,,
12-Nov-99,52.71,22.75,57.98,30.81,38.64,,,,,,
15-Nov-99,53.5,23.29,57.41,30.69,37.69,,,,,,
16-Nov-99,53.64,23.29,58.03,29.71,37.83,,,,,,
17-Nov-99,52.57,22.43,58.98,29.65,36.83,,,,,,
18-Nov-99,51.65,21.63,60.08,29.55,36.8,,,,,,
19-Nov-99,51.6,21.5,60.6,29.6,37.26,,,,,,
22-Nov-99,54.01,21.61,60.11,30.69,38.91,,,,,,
23-Nov-99,54.01,21.53,59.7,31.79,38.83,,,,,,
24-Nov-99,52.76,21.98,60.84,31.9,39.73,,,,,,
26-Nov-99,52.8,21.58,60.98,31.57,39.48,,,,,,
29-Nov-99,54.98,21.87,61.08,32.83,39.08,,,,,,
30-Nov-99,54.6,21.53,60.08,32.12,39.45,,,,,,
1-Dec-99,53.59,21.58,58.54,31.49,40.38,,,,,,
2-Dec-99,53.36,21.53,57.76,31.59,41.08,,,,,,
3-Dec-99,56.04,22.3,59.29,31.35,41.64,,,,,,
6-Dec-99,57.35,22.33,57.99,30.75,41.35,,,,,,
7-Dec-99,53.73,21.37,56.09,29.65,40.29,,,,,,
8-Dec-99,54.01,21.5,56.17,29.82,39.75,,,,,,
9-Dec-99,53.78,21.44,54.55,29.6,40.18,,,,,,
10-Dec-99,53.82,20.86,54.75,29.71,40.67,,,,,,
13-Dec-99,52.82,20.83,52.3,29.05,41.86,,,,,,
14-Dec-99,52.06,20.67,53.41,29.27,42.76,,,,,,
15-Dec-99,52.71,21.07,54.94,30.04,46.98,,,,,,
16-Dec-99,53.64,21.18,53.21,29.82,49.26,,,,,,
17-Dec-99,52.53,21.34,51.01,29.16,49.93,,,,,,
20-Dec-99,53.7,21.53,51.05,28.87,48.85,,,,,,
21-Dec-99,52.25,21.63,50.62,28.62,50.2,,,,,,
22-Dec-99,52.8,21.74,51.49,29.6,50.93,,,,,,
23-Dec-99,53.87,22.51,53.45,29.93,50.88,,,,,,
27-Dec-99,52.34,22.33,54.03,30.26,51.61,,,,,,
28-Dec-99,53.68,22.46,53.45,29.49,50.91,,,,,,
29-Dec-99,53.68,22.54,52.3,28.84,51.1,,,,,,
30-Dec-99,53.73,22.83,51.96,28.67,50.96,,,,,,
31-Dec-99,53.78,22.72,51.49,28.45,50.58,,,,,,
3-Jan-00,55.2,22.33,51.82,27.95,50.5,,,,,,
4-Jan-00,52.99,21.58,50,26.91,48.79,,,,,,
5-Jan-00,52.99,21.66,51.96,27.35,49.31,,,,,,
6-Jan-00,52.94,21.69,52.39,28.34,47.66,,,,,,
7-Jan-00,55.35,23.29,57.43,30.26,48.28,,,,,,
10-Jan-00,55.86,22.86,55.75,30.2,48.63,,,,,,
11-Jan-00,53.96,22.25,55.94,29.82,47.39,,,,,,
12-Jan-00,56.5,22.89,57.05,30.81,45.84,,,,,,
13-Jan-00,56.5,22.62,57.28,32.45,46.71,,,,,,
14-Jan-00,60.85,22.06,56.8,32.45,48.63,,,,,,
18-Jan-00,61.4,23.12,54.26,32.01,49.96,,,,,,
